Company,Image URL,Dominant Color,Color Class
Isabel Marant,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Jacquemus,https://assets.vogue.com/photos/6667073be1792b70bae93cfa/master/w_1280%2Cc_limit/00001-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(235, 187, 159)",Other
Jacquemus,https://assets.vogue.com/photos/6667070013d81d9857b0d987/master/w_2560%2Cc_limit/00001-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(234, 182, 158)",Other
Jacquemus,https://assets.vogue.com/photos/66670700c550e4979053dc36/master/w_2560%2Cc_limit/00002-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(254, 191, 167)",Light Color
Jacquemus,https://assets.vogue.com/photos/66670700a1c9a5d124fbda81/master/w_2560%2Cc_limit/00003-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(234, 182, 166)",Other
Jacquemus,https://assets.vogue.com/photos/66670705c550e4979053dc38/master/w_2560%2Cc_limit/00004-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(7, 37, 90)",Dark Color
Jacquemus,https://assets.vogue.com/photos/666707049118b888c7ec0dac/master/w_2560%2Cc_limit/00005-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(253, 191, 167)",Light Color
Jacquemus,https://assets.vogue.com/photos/66670705e28208144bcb4710/master/w_2560%2Cc_limit/00006-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(252, 63, 78)",Other
Jacquemus,https://assets.vogue.com/photos/666707079a4a2ecdc7ecadef/master/w_2560%2Cc_limit/00007-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(253, 191, 161)",Light Color
Jacquemus,https://assets.vogue.com/photos/66670709831f32e6d06b5eaa/master/w_2560%2Cc_limit/00008-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(253, 191, 165)",Light Color
Jacquemus,https://assets.vogue.com/photos/66670709c084ec7789c397ad/master/w_2560%2Cc_limit/00009-jacquemus-fall-24-ready-to-wear-credit-gorunway.jpg,"(234, 182, 158)",Other
Jacquemus,https://assets.vogue.com/photos/66685f583a895283c72e4efe/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7834FullRes.jpg,"(106, 37, 0)",Dark Color
Jacquemus,https://assets.vogue.com/photos/66685f58c84fe3c7283f2008/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7973FullRes%2520copy.jpg,"(253, 191, 152)",Other
Jacquemus,https://assets.vogue.com/photos/66685f58456b5254250855fc/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7850FullRes%2520copy.jpg,"(255, 255, 255)",Light Color
Jacquemus,https://assets.vogue.com/photos/66685f5a9932c8dbfb239d34/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7977FullRes%2520copy.jpg,"(255, 255, 255)",Light Color
Jacquemus,https://assets.vogue.com/photos/66685f5a8e679fd0d7c86b47/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7982FullRes%2520copy.jpg,"(1, 0, 0)",Dark Color
Jacquemus,https://assets.vogue.com/photos/66685f5a37b2f5165c8cfff1/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7980FullRes%2520copy.jpg,"(1, 0, 2)",Dark Color
Jacquemus,https://assets.vogue.com/photos/66685f5b6ae5382622533fa5/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7987FullRes%2520copy.jpg,"(255, 255, 254)",Light Color
Jacquemus,https://assets.vogue.com/photos/66685f5c231d5c05b5c5e113/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7984FullRes.jpg,"(255, 255, 255)",Light Color
Jacquemus,https://assets.vogue.com/photos/66685f5c427953b1eda23e54/master/w_2560%2Cc_limit/Jacquemus%2520Capri%25202025%2520by%2520Acielle%2520STYLEDUMONDE0K3A7993FullRes%2520copy.jpg,"(255, 255, 255)",Light Color
Jacquemus,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Jacquemus,https://assets.vogue.com/photos/66562b70117a004497750a4f/master/w_1280%2Cc_limit/00001-rhode-island-school-of-design-fall-2024-ready-to-wear-credit-jonas-gustavsson.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3ca416ae126fbcd44ea9/master/w_1280%2Cc_limit/00001-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c334960cd3becdccacb/master/w_2560%2Cc_limit/00001-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(186, 32, 35)",Dark Color
Jil Sander,https://assets.vogue.com/photos/65da3c3374732044aa7f0e1e/master/w_2560%2Cc_limit/00002-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c3308e636bfc05df94c/master/w_2560%2Cc_limit/00003-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c362929e7de7574004a/master/w_2560%2Cc_limit/00004-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c3782b4f8668c028cd7/master/w_2560%2Cc_limit/00005-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c3608e636bfc05df94e/master/w_2560%2Cc_limit/00006-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c398fe1dae9e3742201/master/w_2560%2Cc_limit/00007-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c3af85983c3b887ef19/master/w_2560%2Cc_limit/00008-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da3c3b82b4f8668c028cd9/master/w_2560%2Cc_limit/00009-jil-sander-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65db059ba3d90066e9254aaa/master/w_2560%2Cc_limit/00001-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65db059c517d248fc973598b/master/w_2560%2Cc_limit/00002-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(224, 176, 177)",Other
Jil Sander,https://assets.vogue.com/photos/65db059d381b54fd11dda015/master/w_2560%2Cc_limit/00003-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65db05a053a821ddad733b45/master/w_2560%2Cc_limit/00004-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(132, 149, 160)",Other
Jil Sander,https://assets.vogue.com/photos/65db05b6bdf84a64e5a96922/master/w_2560%2Cc_limit/00005-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(170, 25, 27)",Dark Color
Jil Sander,https://assets.vogue.com/photos/65db05c216d9d8045d24280d/master/w_2560%2Cc_limit/00006-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(211, 165, 172)",Other
Jil Sander,https://assets.vogue.com/photos/65db05bc8c63d4c3f9eb2eda/master/w_2560%2Cc_limit/00007-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(235, 191, 189)",Light Color
Jil Sander,https://assets.vogue.com/photos/65db05c718f4006dee1ad1fe/master/w_2560%2Cc_limit/00008-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(211, 165, 166)",Other
Jil Sander,https://assets.vogue.com/photos/65db05c33fe99d32adbd9743/master/w_2560%2Cc_limit/00009-jil-sander-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(202, 201, 179)",Other
Jil Sander,https://assets.vogue.com/photos/65da2f2782b4f8668c028caa/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%25201.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da2f39797dc5799226ef17/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%252010.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da2f3d1b673b52ab6d6b65/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%252011.jpg,"(250, 191, 134)",Other
Jil Sander,https://assets.vogue.com/photos/65da2f3fbd1ceefa88862103/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%252012.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da2f3e53a821ddad733a91/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%252014.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da2f44381b54fd11dd9f5e/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%252015.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da2f44e4a4000469845f33/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%252016.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da2f44797dc5799226ef19/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%252017.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/65da2f2882b4f8668c028cac/master/w_2560%2Cc_limit/Jil%2520Sander%2520FW24%2520-%2520Acielle%2520-%25202.jpg,"(255, 255, 255)",Light Color
Jil Sander,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65df4a76eac05155f0a44bb9/master/w_1280%2Cc_limit/00001-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(238, 191, 145)",Other
Saint Laurent,https://assets.vogue.com/photos/65df4a12218f128ce11870c1/master/w_2560%2Cc_limit/00001-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(84, 66, 48)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65df4a12218f128ce11870c0/master/w_2560%2Cc_limit/00002-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(16, 18, 9)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65df4a1259c6556ec6bf1844/master/w_2560%2Cc_limit/00003-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(92, 72, 53)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65df4a15a67ccb0298a8e8b8/master/w_2560%2Cc_limit/00004-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(92, 72, 55)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65df4a16af0f01acc2033c38/master/w_2560%2Cc_limit/00005-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(92, 72, 35)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65df4a161723d8a547d53fc6/master/w_2560%2Cc_limit/00006-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(243, 191, 149)",Other
Saint Laurent,https://assets.vogue.com/photos/65df4a187a79dbb2da69b2fd/master/w_2560%2Cc_limit/00007-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(16, 18, 3)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65df4a19eac05155f0a44bb7/master/w_2560%2Cc_limit/00008-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(237, 191, 144)",Other
Saint Laurent,https://assets.vogue.com/photos/65df4a19f3e718fb20c3c8b7/master/w_2560%2Cc_limit/00009-saint-laurent-fall-2024-ready-to-wear-credit-gorunway.jpg,"(16, 18, 9)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9bafed1ba79f0f2221c/master/w_2560%2Cc_limit/00001-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(242, 191, 161)",Other
Saint Laurent,https://assets.vogue.com/photos/65e1c9ba58df3e7c7759a03b/master/w_2560%2Cc_limit/00002-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(99, 73, 34)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9babeb1ce78235425f4/master/w_2560%2Cc_limit/00003-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(255, 255, 253)",Light Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9bee01e4fc0f69a8f19/master/w_2560%2Cc_limit/00004-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(162, 117, 76)",Brown/Beige Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9bec48687c88e37ae8f/master/w_2560%2Cc_limit/00005-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9be6223a1b8e4aa491e/master/w_2560%2Cc_limit/00006-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(162, 117, 68)",Brown/Beige Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9c018d223d71d9d0d04/master/w_2560%2Cc_limit/00007-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(70, 38, 29)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9c1a0b16ae739fa6d25/master/w_2560%2Cc_limit/00008-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(107, 37, 40)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/65e1c9c1dabdea92e845a7a1/master/w_2560%2Cc_limit/00009-saint-laurent-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(107, 37, 38)",Dark Color
Saint Laurent,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5cd28fb9c65913aa5cb4d/master/w_1280%2Cc_limit/00001-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(51, 0, 6)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5cc2182dcc280e6e4a9b3/master/w_2560%2Cc_limit/00001-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(51, 0, 6)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5cc223add59d8a34bd99c/master/w_2560%2Cc_limit/00002-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(166, 137, 130)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5cc223a75dbf1701147dc/master/w_2560%2Cc_limit/00003-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(251, 191, 167)",Light Color
Stella McCartney,https://assets.vogue.com/photos/65e5cc2a3add59d8a34bd99e/master/w_2560%2Cc_limit/00004-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(214, 161, 148)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5cc2a7801dd2af0822424/master/w_2560%2Cc_limit/00005-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(176, 176, 168)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5cc2c3add59d8a34bd9a0/master/w_2560%2Cc_limit/00006-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(246, 191, 158)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5cc323ae6d86ef94f5983/master/w_2560%2Cc_limit/00007-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(176, 176, 172)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5cc330af88bc01c19eca5/master/w_2560%2Cc_limit/00008-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(94, 101, 110)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5cc333a75dbf1701147de/master/w_2560%2Cc_limit/00009-stella-mccartney-fall-2024-ready-to-wear-credit-gorunway.jpg,"(85, 102, 124)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5d3f833689113db7358bf/master/w_2560%2Cc_limit/00001-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(225, 176, 169)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5d3f912b887cdc46d74df/master/w_2560%2Cc_limit/00002-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(201, 171, 178)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5d3f93b660cc66133e50a/master/w_2560%2Cc_limit/00003-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(255, 255, 254)",Light Color
Stella McCartney,https://assets.vogue.com/photos/65e5d3fe7801dd2af082242c/master/w_2560%2Cc_limit/00004-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(238, 191, 165)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5d3fe3cf305f4ba11aad6/master/w_2560%2Cc_limit/00005-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(1, 0, 0)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5d3fe2ada3065622b2a39/master/w_2560%2Cc_limit/00006-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(252, 191, 169)",Light Color
Stella McCartney,https://assets.vogue.com/photos/65e5d4037801dd2af082242e/master/w_2560%2Cc_limit/00007-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(255, 255, 247)",Light Color
Stella McCartney,https://assets.vogue.com/photos/65e5d4042ada3065622b2a3b/master/w_2560%2Cc_limit/00008-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(164, 166, 167)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5d40431cbe9272cf14ddd/master/w_2560%2Cc_limit/00009-stella-mccartney-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(10, 0, 0)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5e0218606d2b23c777fc1/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-1.jpg,"(1, 0, 2)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5e021cf287166096a9cc1/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-2.jpg,"(3, 0, 2)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5e0222cf7e9145e04edf2/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-3.jpg,"(255, 255, 255)",Light Color
Stella McCartney,https://assets.vogue.com/photos/65e5e02082dcc280e6e4a9dc/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-4.jpg,"(237, 191, 92)",Brown/Beige Color
Stella McCartney,https://assets.vogue.com/photos/65e5e0222ada3065622b2a65/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-5.jpg,"(245, 191, 149)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5e0228606d2b23c777fc3/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-6.jpg,"(94, 101, 108)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5e02a0d219981c352ae7a/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-7.jpg,"(209, 191, 173)",Other
Stella McCartney,https://assets.vogue.com/photos/65e5e0243ae6d86ef94f59aa/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-8.jpg,"(183, 2, 14)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/65e5e024bc387825f4bc793a/master/w_2560%2Cc_limit/Stella%2520McCartney%2520FW24%2520-%2520Acielle%2520-9.jpg,"(1, 0, 4)",Dark Color
Stella McCartney,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Tory Burch,https://assets.vogue.com/photos/65cb98fa28cda24ac58e11f8/master/w_1280%2Cc_limit/00001-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb9896bfac18b386e9d773/master/w_2560%2Cc_limit/00001-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15cc94640cd1a453fbeb/master/w_2560%2Cc_limit/00002-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 253)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15cb340ce265183fb938/master/w_2560%2Cc_limit/00003-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15cf624622f7ce089ad4/master/w_2560%2Cc_limit/00004-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15cfe3008e9b238579fd/master/w_2560%2Cc_limit/00005-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15d00aba539da43b3464/master/w_2560%2Cc_limit/00006-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15d2340ce265183fb93a/master/w_2560%2Cc_limit/00007-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15d297d953d9c30571ba/master/w_2560%2Cc_limit/00008-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb15d4dcb709adbf4043e3/master/w_2560%2Cc_limit/00009-tory-burch-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb165a2653a8db5f57661f/master/w_2560%2Cc_limit/00001-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb165ae74718f1f8da1cce/master/w_2560%2Cc_limit/00002-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb165a59fe66eefd37f0d4/master/w_2560%2Cc_limit/00003-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb165fdc4151fcfa084787/master/w_2560%2Cc_limit/00004-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(37, 33, 32)",Dark Color
Tory Burch,https://assets.vogue.com/photos/65cb165ef77ab2d398c9c0a7/master/w_2560%2Cc_limit/00005-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb165e39dccf527e15e4d5/master/w_2560%2Cc_limit/00006-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb16622653a8db5f576621/master/w_2560%2Cc_limit/00007-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb1784a39ec49133fe14e9/master/w_2560%2Cc_limit/00008-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(56, 48, 45)",Dark Color
Tory Burch,https://assets.vogue.com/photos/65cb1662072024f9005e8ba8/master/w_2560%2Cc_limit/00009-tory-burch-fall-2024-ready-to-wear-details-credit-gorunway.JPG,"(255, 255, 255)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb84a84f3ba49128f1c124/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A3619FullRes.jpg,"(1, 0, 0)",Dark Color
Tory Burch,https://assets.vogue.com/photos/65cb84a83f5e320f15ff6548/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A4034FullRes.jpg,"(54, 58, 55)",Dark Color
Tory Burch,https://assets.vogue.com/photos/65cb84a7c0dc8dc881419764/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A4380FullRes.jpg,"(162, 137, 102)",Other
Tory Burch,https://assets.vogue.com/photos/65cb84a628cda24ac58e11d9/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A4589FullRes.jpg,"(219, 214, 211)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb84a642cfe63b58995904/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A4609FullRes.jpg,"(219, 191, 178)",Other
Tory Burch,https://assets.vogue.com/photos/65cb84a521dd8c0d9b7dd6c9/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A4783FullRes.jpg,"(203, 201, 197)",Light Color
Tory Burch,https://assets.vogue.com/photos/65cb84a5bfac18b386e9d75e/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A4987FullRes.jpg,"(232, 191, 141)",Other
Tory Burch,https://assets.vogue.com/photos/65cb84a87dc09263e1a3262a/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A5081FullRes.jpg,"(1, 0, 2)",Dark Color
Tory Burch,https://assets.vogue.com/photos/65cb84a5e2e4fd22a5aa97f2/master/w_2560%2Cc_limit/Tory%2520Burch%2520FW24%2520by%2520Acielle%2520STYLEDUMONDE0K3A5098FullRes.jpg,"(1, 0, 0)",Dark Color
